State,Date,Income,Factored Mean Income
Kansas,1995,30341,0.8903920647963376
Kentucky,1995,29810,0.8748092499119615
Louisiana,1995,27949,0.8201960323981689
Maine,1995,33858,0.9936025355088626
Maryland,1995,41041,1.2043960558751028
Massachusetts,1995,38574,1.1319990609226436
Michigan,1995,36426,1.068963493367766
Minnesota,1995,37933,1.1131881676253081
Mississippi,1995,26538,0.7787885902101186
Missouri,1995,34825,1.0219802793755135
Montana,1995,27757,0.8145615682591854
Nebraska,1995,32929,0.966339946003052
Nevada,1995,36084,1.058927104120202
New Hampshire,1995,39171,1.1495187228547952
New Jersey,1995,43924,1.289001056462026
New Mexico,1995,25991,0.7627362366474938
New York,1995,33028,0.9692452165747153
North Carolina,1995,31979,0.9384610869820401
North Dakota,1995,29089,0.853650663223383
Ohio,1995,34941,1.025384434792816
Oklahoma,1995,26311,0.7721270102124662
Oregon,1995,36374,1.0674374926634582
Pennsylvania,1995,34524,1.0131470829909615
Rhode Island,1995,35359,1.0376511327620612
South Carolina,1995,29071,0.8531224322103533
South Dakota,1995,29578,0.8680009390773565
Tennessee,1995,29015,0.8514790468364831
Texas,1995,32039,0.9402218570254725
Utah,1995,36480,1.0705481864068553
Vermont,1995,33824,0.9926047658175843
Virginia,1995,36222,1.0629768752200963
Washington,1995,35568,1.043784481746684
West Virginia,1995,24880,0.7301326446766052
Wisconsin,1995,40955,1.2018722854795163
Wyoming,1995,31529,0.9252553116562977
United States,1994,32264,1.0
Alabama,1994,27196,0.84292090255393
Alaska,1994,45367,1.4061182742375402
Arizona,1994,31293,0.969904537565088
Arkansas,1994,25565,0.7923692040664517
California,1994,35331,1.0950595090503348
Colorado,1994,37833,1.1726072402677907
Connecticut,1994,41097,1.273772625836846
Delaware,1994,35873,1.1118584180510787
D.C.,1994,30116,0.9334242499380114
Florida,1994,29294,0.9079469377634515
Georgia,1994,31467,0.9752975452516737
Hawaii,1994,42255,1.309664021819985
Idaho,1994,31536,0.9774361517480784
Illinois,1994,35081,1.087310934787999
Indiana,1994,27858,0.8634391272005951
Iowa,1994,33079,1.0252603520952144
Kansas,1994,28322,0.8778204810314902
Kentucky,1994,26595,0.824293330027275
Louisiana,1994,25676,0.7958095710389288
Maine,1994,30316,0.93962310934788
Maryland,1994,39198,1.214914455740144
Massachusetts,1994,40500,1.2552690304983882
Michigan,1994,35284,1.0936027770890155
Minnesota,1994,33644,1.0427721299280932
Mississippi,1994,25400,0.7872551450533102
Missouri,1994,30190,0.9357178279196627
Montana,1994,27631,0.8564034217703943
Nebraska,1994,31794,0.9854326803868089
Nevada,1994,35871,1.11179642945698
New Hampshire,1994,35245,1.0923939995040912
New Jersey,1994,42280,1.3104388792462187
New Mexico,1994,26905,0.8339015621125713
New York,1994,31899,0.9886870815769898
North Carolina,1994,30114,0.9333622613439128
North Dakota,1994,28278,0.8764567319613191
Ohio,1994,31855,0.9873233325068187
Oklahoma,1994,26991,0.8365670716588148
Oregon,1994,31456,0.974956607984131
Pennsylvania,1994,32066,0.9938631291842301
Rhode Island,1994,31928,0.9895859161914208
South Carolina,1994,29846,0.9250557897346888
South Dakota,1994,29733,0.9215534341681131
Tennessee,1994,28639,0.8876456731961319
Texas,1994,30755,0.9532296057525416
Utah,1994,35716,1.1069923134143318
Vermont,1994,35802,1.1096578229605754
Virginia,1994,37647,1.166842301016613
Washington,1994,33533,1.0393317629556162
West Virginia,1994,23564,0.7303496156707165
Wisconsin,1994,35388,1.0968261839821474
Wyoming,1994,33140,1.0271510042152243
United States,1993,31241,1.0
Alabama,1993,25082,0.8028552223040235
Alaska,1993,42931,1.3741877660766302
Arizona,1993,30510,0.976601261163215
Arkansas,1993,23039,0.7374603885919144
California,1993,34073,1.0906501072308825
Colorado,1993,34488,1.103933932972696
Connecticut,1993,39516,1.2648762843698986
Delaware,1993,36064,1.154380461572933
D.C.,1993,27304,0.8739797061553728
Florida,1993,28550,0.9138631925994687
Georgia,1993,31663,1.0135078902723984
Hawaii,1993,42662,1.3655772862584423
Idaho,1993,31010,0.9926058704907014
Illinois,1993,32857,1.0517268973464358
Indiana,1993,29475,0.9434717198553183
Iowa,1993,28663,0.9174802343074806
Kansas,1993,29770,0.9529144393585353
Kentucky,1993,24376,0.7802567139336128
Louisiana,1993,26312,0.8422265612496399
Maine,1993,27438,0.8782689414551391
Maryland,1993,39939,1.278416183860952
Massachusetts,1993,37064,1.1863896802279057
Michigan,1993,32662,1.0454850997087162
Minnesota,1993,33682,1.0781345027367881
Mississippi,1993,22191,0.7103165711724977
Missouri,1993,28682,0.918088409461925
Montana,1993,26470,0.8472840177971256
Nebraska,1993,31008,0.9925418520533914
Nevada,1993,35814,1.1463781569091898
New Hampshire,1993,37964,1.215197977017381
New Jersey,1993,40500,1.2963733555263917
New Mexico,1993,26758,0.8565026727697577
New York,1993,31697,1.0145962037066676
North Carolina,1993,28820,0.9225056816363113
North Dakota,1993,28118,0.9000352101405205
Ohio,1993,31285,1.0014084056208188
Oklahoma,1993,26260,0.8405620818795814
Oregon,1993,33138,1.0607214877884832
Pennsylvania,1993,30995,0.9921257322108767
Rhode Island,1993,33509,1.072596907909478
South Carolina,1993,26053,0.833936173618002
South Dakota,1993,27737,0.8878396978329759
Tennessee,1993,25102,0.803495406677123
Texas,1993,28727,0.9195288243013988
Utah,1993,35786,1.1454818987868507
Vermont,1993,31065,0.9943663775167249
Virginia,1993,36433,1.166191863256618
Washington,1993,35655,1.141288691143049
West Virginia,1993,22421,0.7176786914631413
Wisconsin,1993,31766,1.0168048397938607
Wyoming,1993,29442,0.9424154156397042
United States,1992,30636,1.0
Alabama,1992,25808,0.8424076250163207
Alaska,1992,41802,1.364473168820995
Arizona,1992,29358,0.9582843713278496
Arkansas,1992,23882,0.7795404099751926
California,1992,34903,1.1392805849327587
Colorado,1992,32484,1.0603211907559733
Connecticut,1992,40841,1.333104843974409
Delaware,1992,35678,1.1645776210993601
D.C.,1992,30247,0.9873025199112155
Florida,1992,27349,0.892707925316621
Georgia,1992,28797,0.9399725812769291
Hawaii,1992,42113,1.3746246246246245
Idaho,1992,27704,0.9042955999477739
Illinois,1992,31551,1.0298668233450843
Indiana,1992,28530,0.9312573443008225
Iowa,1992,28743,0.9382099490795143
Kansas,1992,30346,0.9905340122731427
Kentucky,1992,23485,0.7665817991904949
Louisiana,1992,25439,0.8303629716673195
Maine,1992,29617,0.9667384776080429
Maryland,1992,37203,1.214355660007834
Massachusetts,1992,36359,1.1868063715889803
Michigan,1992,32267,1.053238020629325
Minnesota,1992,30981,1.0112612612612613
Mississippi,1992,20570,0.6714323018670845
Missouri,1992,27361,0.8930996213604909
Montana,1992,26525,0.8658114636375506
Nebraska,1992,30048,0.9808068938503721
Nevada,1992,31908,1.0415197806502154
New Hampshire,1992,39436,1.2872437655046352
New Jersey,1992,39000,1.27301214257736
New Mexico,1992,25860,0.8441049745397572
New York,1992,31051,1.0135461548505027
North Carolina,1992,27771,0.9064825695260478
North Dakota,1992,26959,0.8799778038908473
Ohio,1992,31404,1.0250685468076772
Oklahoma,1992,25284,0.8253035644339992
Oregon,1992,31927,1.0421399660530095
Pennsylvania,1992,29882,0.975388431910171
Rhode Island,1992,30432,0.9933411672542107
South Carolina,1992,27578,0.9001827914871393
South Dakota,1992,26259,0.8571288679984332
Tennessee,1992,24318,0.7937720329024677
Texas,1992,27953,0.9124232928580754
Utah,1992,34251,1.1179984332158246
Vermont,1992,32755,1.0691669930800365
Virginia,1992,38198,1.2468337903120512
Washington,1992,33900,1.1065413239326283
West Virginia,1992,20271,0.6616725421073247
Wisconsin,1992,33308,1.0872176524350436
Wyoming,1992,30209,0.9860621491056274
United States,1991,30126,1.0
Alabama,1991,24346,0.80813914890792
Alaska,1991,40612,1.348071433313417
Arizona,1991,30737,1.020281484432052
Arkansas,1991,23435,0.7778994888136493
California,1991,33664,1.1174400849764323
Colorado,1991,31499,1.0455752506140874
Connecticut,1991,42154,1.399256456217221
Delaware,1991,32585,1.081623846511319
D.C.,1991,29885,0.992000265551351
Florida,1991,27252,0.904600677155945
Georgia,1991,27212,0.9032729204009825
Hawaii,1991,37246,1.2363407023833233
Idaho,1991,26116,0.8668923853150103
Illinois,1991,31884,1.0583549093806015
Indiana,1991,27089,0.8991900683794729
Iowa,1991,28553,0.9477859656111001
Kansas,1991,29295,0.9724158534156543
Kentucky,1991,23764,0.7888202881232158
Louisiana,1991,25299,0.8397729535949015
Maine,1991,27868,0.9250481311823674
Maryland,1991,36952,1.2265816902343492
Massachusetts,1991,35714,1.18548761866826
Michigan,1991,32117,1.066089092478258
Minnesota,1991,29479,0.9785235344884817
Mississippi,1991,19475,0.6464515700723628
Missouri,1991,27926,0.926973378477063
Montana,1991,24827,0.824105423886344
Nebraska,1991,29549,0.9808471088096661
Nevada,1991,32937,1.093308105954989
New Hampshire,1991,36032,1.1960432848702118
New Jersey,1991,40049,1.3293832569873199
New Mexico,1991,26540,0.8809666069176126
New York,1991,31794,1.0553674566819358
North Carolina,1991,26853,0.8913563035251942
North Dakota,1991,25892,0.8594569474872203
Ohio,1991,29790,0.9888468432583151
Oklahoma,1991,25462,0.8451835623713736
Oregon,1991,30190,1.00212441080794
Pennsylvania,1991,30367,1.007999734448649
Rhode Island,1991,30836,1.0235676824005842
South Carolina,1991,27463,0.9116045940383721
South Dakota,1991,24639,0.8178649671380203
Tennessee,1991,24453,0.8116908982274448
Texas,1991,27733,0.920566952134369
Utah,1991,28016,0.9299608311757286
Vermont,1991,29155,0.9677687047732856
Virginia,1991,36137,1.1995286463519883
Washington,1991,33970,1.1275974241518953
West Virginia,1991,23147,0.7683396401779194
Wisconsin,1991,31133,1.0334262763061808
Wyoming,1991,29050,0.964283343291509
United States,1990,29943,1.0
Alabama,1990,23357,0.7800487593093545
Alaska,1990,39298,1.3124269445279364
Arizona,1990,29224,0.9759877099822997
Arkansas,1990,22786,0.7609791938015563
California,1990,33290,1.1117790468556925
Colorado,1990,30733,1.0263834619109642
Connecticut,1990,38870,1.298133119593895
Delaware,1990,30804,1.028754633804228
D.C.,1990,27392,0.914804795778646
Florida,1990,26685,0.8911932672076947
Georgia,1990,27561,0.9204488528203587
Hawaii,1990,38921,1.2998363557425776
Idaho,1990,25305,0.84510570083158
Illinois,1990,32542,1.0867982500083493
Indiana,1990,26928,0.8993086865043582
Iowa,1990,27288,0.911331529906823
Kansas,1990,29917,0.9991316835320442
Kentucky,1990,24780,0.827572387536319
Louisiana,1990,22405,0.7482550178672812
Maine,1990,27464,0.917209364459139
Maryland,1990,38857,1.2976989613599172
Massachusetts,1990,36247,1.2105333466920483
Michigan,1990,29937,0.9997996192766256
Minnesota,1990,31465,1.0508299101626424
Mississippi,1990,20178,0.6738803727081455
Missouri,1990,27332,0.912800988544902
Montana,1990,23375,0.7806499014794777
Nebraska,1990,27482,0.9178105066292622
Nevada,1990,32023,1.0694653174364626
New Hampshire,1990,40805,1.3627559028821428
New Jersey,1990,38734,1.2935911565307416
New Mexico,1990,25039,0.8362221554286478
New York,1990,31591,1.055037905353505
North Carolina,1990,26329,0.8793040109541462
North Dakota,1990,25264,0.8437364325551882
Ohio,1990,30013,1.0023377751060347
Oklahoma,1990,24384,0.8143472597936079
Oregon,1990,29281,0.9778913268543566
Pennsylvania,1990,29005,0.9686738135791337
Rhode Island,1990,31968,1.0676284941388638
South Carolina,1990,28735,0.9596566810272852
South Dakota,1990,24571,0.8205924590054436
Tennessee,1990,22592,0.754500217079117
Texas,1990,28228,0.9427245099021474
Utah,1990,30142,1.0066459606585847
Vermont,1990,31098,1.0385732892495743
Virginia,1990,35073,1.1713255184851217
Washington,1990,32112,1.0724376314998496
West Virginia,1990,22137,0.7393046788898908
Wisconsin,1990,30711,1.0256487325919246
Wyoming,1990,29460,0.9838693517683599
United States,1989,28906,1.0
Alabama,1989,21284,0.7363177195046011
Alaska,1989,36006,1.2456237459351
Arizona,1989,28552,0.9877534075970387
Arkansas,1989,21433,0.7414723586798588
California,1989,33009,1.1419428492354529
Colorado,1989,26806,0.9273507230332803
Connecticut,1989,42321,1.4640905002421643
Delaware,1989,32068,1.1093890541756037
D.C.,1989,26752,0.9254825987684218
Florida,1989,26085,0.9024078046080398
Georgia,1989,27542,0.9528125648654259
Hawaii,1989,35035,1.2120321040614406
Idaho,1989,24654,0.8529025115892894
Illinois,1989,31300,1.0828201757420606
Indiana,1989,25898,0.8959385594686224
Iowa,1989,26265,0.9086348854909015
Kansas,1989,26862,0.9292880370857262
Kentucky,1989,23283,0.8054729121981595
Louisiana,1989,22861,0.7908738670172283
Maine,1989,28221,0.9763024977513319
Maryland,1989,36016,1.2459696948730368
Massachusetts,1989,36086,1.248391337438594
Michigan,1989,30775,1.0646578565003806
Minnesota,1989,30185,1.0442468691621116
Mississippi,1989,19917,0.6890264996886459
Missouri,1989,26497,0.9166609008510344
Montana,1989,23692,0.819622223759773
Nebraska,1989,26319,0.91050300975576
Nevada,1989,29340,1.0150141839064555
New Hampshire,1989,37532,1.2984155538642497
New Jersey,1989,39120,1.3533522452086073
New Mexico,1989,22602,0.7819137895246662
New York,1989,31496,1.089600774925621
North Carolina,1989,26406,0.9135127655158098
North Dakota,1989,25229,0.8727945755206532
Ohio,1989,29021,1.0039784127862728
Oklahoma,1989,23667,0.8187573514149311
Oregon,1989,28529,0.9869577250397841
Pennsylvania,1989,28690,0.992527502940566
Rhode Island,1989,30124,1.0421365806406975
South Carolina,1989,23798,0.8232892825019027
South Dakota,1989,24108,0.8340136995779422
Tennessee,1989,22611,0.7822251435688092
Texas,1989,25886,0.8955234207430983
Utah,1989,30717,1.0626513526603474
Vermont,1989,31295,1.082647201273092
Virginia,1989,34118,1.1803085864526397
Washington,1989,31961,1.1056874005396804
West Virginia,1989,21677,0.7499135127655158
Wisconsin,1989,29123,1.0075070919532276
Wyoming,1989,29521,1.0212758596831109
United States,1988,27225,1.0
Alabama,1988,19948,0.7327089072543618
Alaska,1988,33103,1.2159044995408632
Arizona,1988,26435,0.9709825528007346
Arkansas,1988,20172,0.7409366391184573
California,1988,30287,1.1124701561065198
Colorado,1988,26214,0.9628650137741047
Connecticut,1988,36213,1.330137741046832
Delaware,1988,30505,1.120477502295684
D.C.,1988,26741,0.9822222222222222
Florida,1988,25406,0.933186409550046
Georgia,1988,26566,0.9757943067033976
Hawaii,1988,33024,1.2130027548209366
Idaho,1988,23450,0.8613406795224977
Illinois,1988,29524,1.0844444444444445
Indiana,1988,26293,0.9657667584940313
Iowa,1988,24305,0.8927456382001836
Kansas,1988,25566,0.9390633608815427
Kentucky,1988,19907,0.7312029384756658
Louisiana,1988,20497,0.7528741965105602
Maine,1988,26402,0.9697704315886134
Maryland,1988,36552,1.3425895316804408
Massachusetts,1988,33213,1.2199449035812673
Michigan,1988,29472,1.082534435261708
Minnesota,1988,29087,1.0683930211202939
Mississippi,1988,18166,0.6672543617998163
Missouri,1988,23443,0.8610835629017447
Montana,1988,22231,0.8165656565656566
Nebraska,1988,25159,0.9241138659320477
Nevada,1988,27983,1.027842056932966
New Hampshire,1988,34625,1.2718089990817263
New Jersey,1988,36287,1.3328558310376493
New Mexico,1988,19296,0.7087603305785124
New York,1988,28915,1.0620752984389348
North Carolina,1988,24415,0.8967860422405877
North Dakota,1988,24092,0.8849219467401286
Ohio,1988,27740,1.0189164370982553
Oklahoma,1988,23667,0.8693112947658402
Oregon,1988,27748,1.01921028466483
Pennsylvania,1988,26742,0.9822589531680441
Rhode Island,1988,29842,1.0961248852157943
South Carolina,1988,25533,0.9378512396694215
South Dakota,1988,22294,0.8188797061524334
Tennessee,1988,20856,0.7660606060606061
Texas,1988,24963,0.9169146005509642
Utah,1988,26313,0.9665013774104683
Vermont,1988,28988,1.0647566574839302
Virginia,1988,32648,1.1991919191919191
Washington,1988,32327,1.1874012855831038
West Virginia,1988,19353,0.7108539944903581
Wisconsin,1988,29575,1.086317722681359
Wyoming,1988,26419,0.9703948576675849
United States,1987,26061,1.0
Alabama,1987,19734,0.7572234373201335
Alaska,1987,33233,1.2752004911553663
Arizona,1987,26749,1.0263996009362648
Arkansas,1987,18827,0.7224204750393308
California,1987,30146,1.156747630559073
Colorado,1987,26476,1.0159241778903343
Connecticut,1987,32862,1.2609646598365374
Delaware,1987,29244,1.122136525843214
D.C.,1987,27455,1.0534898891063276
Florida,1987,24489,0.9396799815816738
Georgia,1987,26714,1.0250565979816584
Hawaii,1987,35022,1.3438471278922528
Idaho,1987,20755,0.7964007520816546
Illinois,1987,27084,1.0392540577874985
Indiana,1987,22519,0.8640881009938222
Iowa,1987,22190,0.8514638732205211
Kansas,1987,25583,0.9816584167913741
Kentucky,1987,20673,0.7932542880165765
Louisiana,1987,21349,0.8191934307969764
Maine,1987,23600,0.9055677065346687
Maryland,1987,34970,1.3418518092168374
Massachusetts,1987,32241,1.2371359502705193
Michigan,1987,27702,1.0629676528145504
Minnesota,1987,28082,1.0775488277502783
Mississippi,1987,18513,0.7103718199608611
Missouri,1987,23720,0.9101722880933195
Montana,1987,20474,0.7856183569318138
Nebraska,1987,23268,0.8928283642224013
Nevada,1987,26878,1.0313495261118146
New Hampshire,1987,32338,1.2408579870304286
New Jersey,1987,34241,1.3138789762480334
New Mexico,1987,20758,0.7965158666206209
New York,1987,26384,1.0123939986953685
North Carolina,1987,22760,0.8733356356241126
North Dakota,1987,22576,0.8662752772341813
Ohio,1987,25773,0.9889490042592379
Oklahoma,1987,21691,0.8323164882391313
Oregon,1987,25038,0.9607459422125014
Pennsylvania,1987,25424,0.9755573462261617
Rhode Island,1987,28292,1.0856068454779173
South Carolina,1987,25049,0.9611680288553778
South Dakota,1987,21151,0.8115958712252024
Tennessee,1987,21179,0.8126702735888877
Texas,1987,24721,0.9485821725950654
Utah,1987,26529,1.0179578680787384
Vermont,1987,25415,0.9752120026092629
Virginia,1987,29996,1.1509919036107594
Washington,1987,27319,1.0482713633398566
West Virginia,1987,17207,0.6602586239975442
Wisconsin,1987,26369,1.0118184260005372
Wyoming,1987,27590,1.0586700433598097
United States,1986,24897,1.0
Alabama,1986,19132,0.7684459975097401
Alaska,1986,31356,1.259428846849018
Arizona,1986,25500,1.0242197855163273
Arkansas,1986,18730,0.7522994738321886
California,1986,29010,1.1652006265815158
Colorado,1986,27192,1.0921797806964695
Connecticut,1986,32721,1.3142547294854803
Delaware,1986,25626,1.0292806362212314
D.C.,1986,24322,0.9769048479736514
Florida,1986,22849,0.9177410933044142
Georgia,1986,24370,0.9788327910993292
Hawaii,1986,29003,1.1649194682090211
Idaho,1986,20749,0.8333935815560107
Illinois,1986,26511,1.0648270876009158
Indiana,1986,22728,0.9128810700084348
Iowa,1986,22459,0.9020765554082821
Kansas,1986,23926,0.9609993171868096
Kentucky,1986,19874,0.798248784994176
Louisiana,1986,20890,0.8390569144876893
Maine,1986,23424,0.9408362453307627
Maryland,1986,30604,1.2292244045467324
Massachusetts,1986,30339,1.2185805518737198
Michigan,1986,26605,1.0686026428887014
Minnesota,1986,26443,1.0620958348395388
Mississippi,1986,16513,0.6632526007149456
Missouri,1986,21925,0.8806281881351167
Montana,1986,20328,0.8164839137245451
Nebraska,1986,21772,0.8744828694220187
Nevada,1986,26217,1.0530184359561392
New Hampshire,1986,30548,1.226975137566775
New Jersey,1986,31715,1.2738482548098164
New Mexico,1986,19845,0.7970839860224124
New York,1986,25025,1.005141181668474
North Carolina,1986,21861,0.8780575973008796
North Dakota,1986,21508,0.8638791822307909
Ohio,1986,25115,1.00875607502912
Oklahoma,1986,20948,0.8413865124312166
Oregon,1986,24773,0.9950194802586657
Pennsylvania,1986,23807,0.9562196248544002
Rhode Island,1986,26540,1.0659918865726794
South Carolina,1986,21968,0.8823553038518697
South Dakota,1986,19898,0.7992127565570148
Tennessee,1986,18256,0.7332610354661204
Texas,1986,24162,0.9704783708880588
Utah,1986,26281,1.0555890267903763
Vermont,1986,24599,0.9880306864280837
Virginia,1986,29715,1.1935172912399084
Washington,1986,26881,1.0796883158613488
West Virginia,1986,16464,0.6612844921074829
Wisconsin,1986,26430,1.0615736835763345
Wyoming,1986,23559,0.9462585853717316
United States,1985,23618,1.0
Alabama,1985,18333,0.7762299940723177
Alaska,1985,34782,1.4726903209416546
Arizona,1985,23877,1.0109662122110255
Arkansas,1985,17451,0.7388855957320688
California,1985,26981,1.142391396392582
Colorado,1985,28182,1.1932424422050978
Connecticut,1985,31090,1.3163688711999322
Delaware,1985,22980,0.9729867050554661
D.C.,1985,21076,0.8923702260987383
Florida,1985,21343,0.9036751630112626
Georgia,1985,21049,0.8912270302311797
Hawaii,1985,28961,1.2262257600135489
Idaho,1985,20761,0.8790329409772207
Illinois,1985,24870,1.053010415784571
Indiana,1985,22675,0.9600728258108222
Iowa,1985,20927,0.8860614785333221
Kansas,1985,22788,0.9648573122194936
Kentucky,1985,17361,0.7350749428402066
Louisiana,1985,21179,0.896731306630536
Maine,1985,20519,0.8687865187568804
Maryland,1985,30136,1.2759759505461936
Massachusetts,1985,28207,1.1943009568972818
Michigan,1985,24242,1.0264205267169109
Minnesota,1985,23856,1.010077059869591
Mississippi,1985,16413,0.6949360657125921
Missouri,1985,21939,0.9289101532729275
Montana,1985,20236,0.8568041324413583
Nebraska,1985,21799,0.9229824709966974
Nevada,1985,23274,0.9854348378355492
New Hampshire,1985,26403,1.1179185367092894
New Jersey,1985,30980,1.311711406554323
New Mexico,1985,20423,0.864721822338894
New York,1985,23639,1.0008891523414345
North Carolina,1985,21451,0.9082479464814972
North Dakota,1985,21205,0.8978321619104073
Ohio,1985,25174,1.0658819544415277
Oklahoma,1985,21205,0.8978321619104073
Oregon,1985,21894,0.9270048268269964
Pennsylvania,1985,22877,0.9686256245236684
Rhode Island,1985,24625,1.0426369718011685
South Carolina,1985,20036,0.8483360149038869
South Dakota,1985,18142,0.7681429418240325
Tennessee,1985,17778,0.7527309679058345
Texas,1985,23743,1.0052925734609197
Utah,1985,25238,1.0685917520535184
Vermont,1985,26000,1.1008552798712845
Virginia,1985,28429,1.203700567363875
Washington,1985,24000,1.0161741044965704
West Virginia,1985,15983,0.6767296130070285
Wisconsin,1985,23246,0.9842493013803032
Wyoming,1985,22081,0.9349225167245321
United States,1984,22415,1.0
Alabama,1984,17310,0.7722507249609636
Alaska,1984,32356,1.443497657818425
Arizona,1984,21425,0.9558331474459068
Arkansas,1984,15674,0.6992638857907651
California,1984,25287,1.1281284853892484
Colorado,1984,25801,1.1510595583314744
Connecticut,1984,29951,1.336203435199643
Delaware,1984,25819,1.1518625920142762
D.C.,1984,20408,0.910461744367611
Florida,1984,19785,0.8826678563461967
Georgia,1984,19984,0.8915458398393933
Hawaii,1984,28877,1.2882890921258086
Idaho,1984,21092,0.9409770243140754
Illinois,1984,23752,1.0596475574392148
Indiana,1984,22770,1.0158376087441445
Iowa,1984,19863,0.8861476689716707
Kansas,1984,24629,1.0987731429846086
Kentucky,1984,17680,0.7887575284407763
Louisiana,1984,18949,0.8453714030782958
Maine,1984,20648,0.9211688601383002
Maryland,1984,29708,1.3253624804818203
Massachusetts,1984,26959,1.2027213919250501
Michigan,1984,22965,1.0245371403078296
Minnesota,1984,24436,1.0901628373856793
Mississippi,1984,15430,0.6883783180905644
Missouri,1984,20775,0.92683470890029
Montana,1984,19536,0.8715592237341067
Nebraska,1984,21397,0.9545839839393263
Nevada,1984,25776,1.1499442337720276
New Hampshire,1984,25914,1.1561008253401739
New Jersey,1984,27776,1.2391701985277717
New Mexico,1984,20630,0.9203658264554986
New York,1984,22027,0.9826901628373856
North Carolina,1984,20569,0.9176444345304483
North Dakota,1984,20771,0.9266562569707785
Ohio,1984,23123,1.0315859915235333
Oklahoma,1984,21148,0.9434753513272363
Oregon,1984,21399,0.9546732099040821
Pennsylvania,1984,20346,0.9076957394601829
Rhode Island,1984,21612,0.9641757751505688
South Carolina,1984,20309,0.9060450591122017
South Dakota,1984,19409,0.8658933749721169
Tennessee,1984,16782,0.7486950702654472
Texas,1984,23024,1.027169306268124
Utah,1984,23057,1.0286415346865938
Vermont,1984,22578,1.0072719161275931
Virginia,1984,26525,1.1833593575730537
Washington,1984,25017,1.1160829801472227
West Virginia,1984,16843,0.7514164621904974
Wisconsin,1984,20743,0.925407093464198
Wyoming,1984,23816,1.0625027883113987
